id,source,url,text,relevant,save_motive,current_blocker,uncertainty_type,external_channel,workaround,segment_gender,segment_category,segment_price_tier,segment_occasion,severity,evidence_quote,confidence,provider
8c56750b-4d00-40ed-b8ea-86c1b35bd2b7,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,good experience very nice product,False,,,,,,,,,,,,,groq
a1e865b3-3d1e-4614-ba2c-f735c889fe4e,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,good quality nice experience,False,,,,,,,,,,,,,groq
e518b05a-4820-4d7f-9abf-04a8129d452b,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,This is one of the worst apps. It neither delivers parcels on time nor provides a customer care number. Very disappointing service.,False,,,,,,,,,,,,,groq
5ef84010-2d10-4361-aa4f-4c50d2a7a6f4,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Even for the return there is no hassel. It is verry smooth process, and very easy to handle.",False,,,,,,,,,,,,,groq
f8ef6273-73dc-4679-b4db-855fba5633ec,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,good app and best quality products,False,,,,,,,,,,,,,groq
048dca49-7435-4b68-80c5-0da104a74745,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,I love this app bcz it has fast delivery,False,,,,,,,,,,,,,groq
b8d7963e-caff-4bf5-be86-8c49509667d3,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,it provide original brand product,False,,,,,,,,,,,,,groq
22f98b9d-57a6-42f9-a100-e1f707043ce2,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"fast delivery, i am impressed",False,,,,,,,,,,,,,groq
017360f7-3568-40eb-8650-923467851477,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,most most affordable and best quality all the product thanks you myntra family and delivery staf 😊,False,,,,,,,,,,,,,groq
5b432683-319e-4944-8545-19fb466577f5,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,I really love this app🫶🏻💗,False,,,,,,,,,,,,,groq
bcf32202-15df-4dd7-9ecc-c5334d00a19f,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"amazing , 😍 quality of clothes are good that's why I rate 4 *",False,,,,,,,,,,,,,groq
ab003779-d008-4a0a-aaa4-995e3efe254b,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very nice and faithful app for reliable purchasing,False,,,,,,,,,,,,,groq
f23768d8-fbc0-41e4-a006-558c38581111,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,the quality of the product is so good,False,,,,,,,,,,,,,groq
316a63b8-ffef-43fd-b4dc-f79b94a47def,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,this aap is good and easily return any product ☺️,False,,,,,,,,,,,,,groq
ef8324f8-16d7-4849-9fc9-224a338ac95c,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Quality of product is good ...and prize is reasonable,False,,,,,,,,,,,,,groq
95cc54c1-2a7f-4893-bd0e-e0ebde09ee94,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,excellent for good quality products and a good price range. ❤️🎊,False,,,,,,,,,,,,,groq
35765e1d-946c-4a30-ad73-31f07d0e2027,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,it is nice it give good quality product the delivery service is also too good and fast nice to use this app for shopping but sometimes it delayed delivery also and also it costs hight than other shopping platforms,False,,,,,,,,,,,,,groq
84d1c1bb-93da-4bed-b340-319ebabf6071,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,excellent delivery as ordered items also,False,,,,,,,,,,,,,groq
84a39302-c2ce-4759-b018-c371c425526c,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Best Deals, Affordable prices,Nice Products",False,,,,,,,,,,,,,groq
d991d975-fac3-444c-ad08-5ce7af29cbdb,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Excellent shopping experience! Myntra offers a wide range of genuine products from top brands at great prices. The app is easy to use, delivery is fast, and the product quality is always impressive. I also like the frequent discounts and smooth return process. Highly recommended for anyone who loves online fashion shopping!",False,,,,,,,,,,,,,groq
042fbef1-dd6f-40a1-a3ca-8eb6c14cef38,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,the products i ordered from this app is very good and they have nice packaging and good quality. so overall my experience is good,False,,,,,,,,,,,,,groq
28c9dbb6-f194-474e-8ae0-656a7e11888c,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,it's a very good app for shopping this app never disappointed their customers with the quality of the products. 😊,False,,,,,,,,,,,,,groq
076ea091-c458-444a-b861-9561421dd161,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Good quality and Variety products,False,,,,,,,,,,,,,groq
feac2b35-56b1-4982-8526-e4ad95c8f9f2,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Nice one for online shopping 🛒🛍️,False,,,,,,,,,,,,,groq
d13e1c11-c585-4d81-b4b0-af85d53031bb,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Myntra has been one of my favorite shopping apps. I really like that it rewards users with MynCash for reviews and ratings, which encourages genuine feedback. The express delivery is fast and reliable, and the product quality is usually excellent. Even if the wrong item is delivered or there's a size issue, the return and exchange process is smooth and hassle-free. Overall, it's a trustworthy platform with great service, good deals, and a seamle.",False,,,,,,,,,,,,,groq
14b1736b-888a-4180-b37d-58b60c88340d,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,I found better products and their good refund and replacement policy on this application till now.,False,,,,,,,,,,,,,groq
7aa4cdfc-0c62-4b3f-abc3-c08ab74b2fe3,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Very disappointed with Myntra's service. This has happened 4–5 times now: my orders are rescheduled on the delivery date, and then canceled on the new delivery date without any prior notification. Customer support is equally disappointing, as callback requests are ignored. This repeated experience has made the app unreliable for me. I'm uninstalling it and choosing other shopping platforms that provide better service.",True,,delivery_returns,delivery_returns,none,,unclear,unclear,unclear,none,high,uninstalling it,high,groq
a26b802a-2b29-456e-870b-57dd08569841,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Myntra app is one of the smoothest app I have used since the last 10-12 years,False,,,,,,,,,,,,,groq
f2a79560-daee-48e8-a8f4-010e7be4e960,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,your clothings brand is absolutely fabulous......thank you,False,,,,,,,,,,,,,groq
7e25d045-d9cb-428b-99af-42ed25bc88d6,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,good quality products compared to other shopping apps,False,,,,,,,,,,,,,groq
1c0d1841-93c0-4238-9bd6-3b4e74993940,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,good products best price 👍 delivery is also good,False,,,,,,,,,,,,,groq
bade9c17-c9f1-4b37-94a0-c7003c16866e,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,online shopping ka best app,False,,,,,,,,,,,,,groq
26dc3f25-c758-4776-936d-e325665735d4,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,always have a great experience with myntra.,False,,,,,,,,,,,,,groq
61aaa06f-aa1a-4861-b0de-d0fe18aae47d,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"first experience with myntra, great products at reasonable price",False,,,,,,,,,,,,,groq
a86d7fbe-ae5f-4176-a5b4-521fa00dc7ce,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,best to best experience 😄,False,,,,,,,,,,,,,groq
5ebe35f8-44cf-4b8e-ba6e-706fb900f9bf,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,why my myntra account deactivated. i want to reactivate my account.,False,,,,,,,,,,,,,groq
6da07a81-9f25-4272-9e1e-a8823427aea0,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,the worst I ever seen like this to do aa delivery,False,,,,,,,,,,,,,groq
c698a96c-2054-407d-979b-05e46891a60c,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,low price but better quality,False,,,,,,,,,,,,,groq
922e1f6e-500b-483c-8367-d1b8a0b5926a,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Best service I ever get, and never find defect item, thanks to Myntra 👍👍👍👍👍👍",False,,,,,,,,,,,,,groq
afe0e772-a597-429d-a888-86ef03d633fd,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,it is a very good app. it gives lots of offers and they also give rewards which is cash and you redeem them by buying something and they have fwd pass which provides coupons they rate becomes very decent to purchase over all good experience. i love this app,False,,,,,,,,,,,,,groq
f7b2e82a-419e-4e8a-97e7-78c62e09f095,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"Myntra always disappoints ❤️ It makes sure that you don't sit idle in your life and keep ordering and returning a product because an idle mind is a demon's castle. I highly recommend this app to people who feel that there's not enough happening in their lives and want some chaos. If you wanna waste your time, go for it guys, worth your energy! ❤️💫",True,other,other,none,none,returning products,unclear,unclear,unclear,none,high,Myntra always disappoints,medium,groq
f93786f0-ded8-41a2-9ff2-ec512031b7fa,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,phle ye acha tha lekin abb bkvass hogya h delivery he nhi krr rha hai time pr baar baar agli date dete h...guys don't use this appl it's a complete fraud app aap order kroge cancel krdege or delivery charges phir b kaatdege chai aapne cancel b na kiyaa ho ye hmesha aisa he krte h fake h app bhutt jyaadaa,False,,,,,,,,,,,,,groq
7c73ae70-dbd9-49c5-a5c6-5821c805f98f,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,I love this app mai sabse jada shopping isse app sa karti hoon kyuki mujhe sabse jada bhrohsa isme he h ke mera Saman achaa ayega karke or bahut achaa he Ata h humesha kabhi aisa nahi hua ke bekar aya ho,False,,,,,,women,unclear,unclear,none,,,,groq
466bcbd1-5c02-49f3-b3f6-01e46230fb62,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,bahut ganda aap hai order krne ke baad wait krata hai phir bina kisi reason ke order cancel kr deta hai aur koi goodwill coupon bhi nhi deta hai,False,,,,,,,,,,,,,groq
bfadcbd5-c539-4259-b411-98271889466a,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,suit quality is excellent,False,,,,,,,ethnic,unclear,none,,,,groq
66bad988-5eda-4f7a-9a4f-b06677fade47,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,the best oline shoping appp,False,,,,,,,,,,,,,groq
ebef0483-c7ad-4580-911d-64416968aa29,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,whatever I purchase it's always best . thank u myntra for beautiful collections.,False,,,,,,,,,,,,,groq
6d9be04e-4ce0-46f3-b9be-f82d2f4f249c,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,this is perfect platform clothes and beauty k liye,False,,,,,,,unclear,,none,,,,groq
255f732d-8bbc-4337-a4d9-98d95b1b313a,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,good for branded products.,False,,,,,,,unclear,unclear,none,,,,groq
41068938-31ed-420b-a4a6-f53ee5c780c4,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,I ordered on 8th July still order show pack there is no answer from customer care so we cancel this order and as new rule cancellation charges applicable myntra earn without effort,False,,,,,,,,,,,,,groq
b6e193d8-1a5a-424b-9306-b026218f4566,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,order accept karke hamare paise apne liye use karte he bakvas kam he call support ka number lagta nahi he enquiry bhi kaha kare,False,,,,,,,,,,,,,groq
483c3c1b-e233-4a1f-bac3-478cae8c8d40,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,good experience very good quality of product,False,,,,,,,,,,,,,groq
1f13af1e-fbec-413e-b054-d3baafdbd829,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,This aap is very good to deal your favorite brands clothes and accessories. Myntra provided real brand and genuine product.,False,,,,,,,,,,,,,groq
ed1caff8-ecce-4c30-aca3-104d6e582f2b,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,this app is best for shopping,False,,,,,,,,,,,,,groq
a4983072-89f9-4de9-a475-a9ecd71cc55d,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,good app for shopping no dilivery service,False,,,,,,,,,,,,,groq
14011787-8bbc-4a3c-950b-68e28921bd82,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,"wide variety of products are available which is good, the price is also affordable time to time .",False,,,,,,,,,,,,,groq
20aea4d5-0834-4f33-9ff1-54574b0484b0,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,very bad experience I have ordered a shoe it had been shown me it will be ariive by 16 but it delayed by one day and i cant even contact with customer support I want to give them 0 rating but can't,False,,,,,,,,,,,,,groq
1034d749-4c69-4bb2-a1fd-5539ffa5c315,playstore,https://play.google.com/store/apps/details?id=com.myntra.android,Best apps for regular purchase,False,,,,,,,,,,,,,groq
